Eliza_Dushku_00.jpg,22.7,43.4,24.7,53.2,26.6,59.1,32.5,68.9,34.5,80.7,38.4,90.5,46.3,96.4,54.2,100.4,66.0,104.3,77.8,102.3,85.6,94.5,93.5,90.5,97.4,80.7,99.4,70.9,101.4,61.1,105.3,49.3,105.3,39.4,28.6,29.6,34.5,25.7,38.4,25.7,44.3,25.7,48.3,27.6,73.8,25.7,77.8,23.7,83.7,23.7,89.6,23.7,95.5,29.6,60.1,41.4,60.1,47.3,60.1,53.2,60.1,61.1,56.1,63.0,58.1,65.0,64.0,65.0,67.9,63.0,69.9,63.0,36.5,39.4,42.4,39.4,46.3,41.4,52.2,41.4,46.3,43.4,42.4,43.4,73.8,41.4,77.8,39.4,83.7,39.4,87.6,39.4,85.6,41.4,77.8,41.4,48.3,76.8,54.2,72.8,58.1,68.9,64.0,68.9,66.0,68.9,75.8,72.8,79.7,76.8,75.8,84.6,69.9,88.6,66.0,88.6,58.1,88.6,54.2,86.6,48.3,76.8,58.1,74.8,64.0,72.8,67.9,74.8,79.7,76.8,69.9,84.6,66.0,84.6,60.1,84.6
Sasha_Cohen_40.jpg,22.7,52.0,22.7,60.7,24.9,69.4,29.2,80.3,33.6,89.0,40.1,93.3,46.6,97.7,55.3,99.9,68.3,99.9,81.4,97.7,90.1,95.5,98.8,93.3,100.9,84.6,103.1,76.0,105.3,65.1,105.3,54.2,105.3,47.7,29.2,36.8,33.6,34.7,40.1,32.5,44.4,32.5,51.0,32.5,70.5,30.3,77.0,30.3,81.4,28.1,90.1,30.3,96.6,32.5,59.7,41.2,59.7,49.9,59.7,54.2,59.7,60.7,55.3,65.1,57.5,65.1,64.0,65.1,66.2,65.1,70.5,62.9,35.7,45.5,42.3,43.4,46.6,43.4,51.0,43.4,46.6,45.5,42.3,45.5,74.9,41.2,79.2,41.2,85.7,41.2,87.9,41.2,85.7,43.4,79.2,43.4,51.0,76.0,53.1,73.8,59.7,69.4,64.0,69.4,66.2,69.4,74.9,73.8,79.2,76.0,74.9,76.0,68.3,78.1,64.0,78.1,59.7,80.3,55.3,78.1,51.0,76.0,59.7,76.0,64.0,73.8,68.3,73.8,79.2,76.0,68.3,73.8,64.0,76.0,59.7,76.0
Warren_Beatty_51.jpg,25.0,42.5,27.4,51.8,30.9,62.3,33.2,69.2,37.8,79.7,42.5,90.2,48.3,94.8,53.0,101.8,62.3,103.0,77.4,98.3,87.8,90.2,94.8,83.2,103.0,72.7,105.3,61.1,105.3,50.6,105.3,41.3,105.3,28.5,22.7,32.0,25.0,32.0,27.4,29.7,33.2,29.7,37.8,29.7,55.3,27.4,59.9,27.4,65.7,25.0,72.7,25.0,79.7,25.0,48.3,40.2,48.3,47.1,44.8,53.0,48.3,59.9,44.8,62.3,48.3,62.3,50.6,64.6,55.3,62.3,59.9,59.9,30.9,40.2,33.2,37.8,37.8,37.8,42.5,40.2,37.8,40.2,33.2,42.5,59.9,35.5,65.7,35.5,70.4,33.2,75.0,33.2,70.4,35.5,65.7,37.8,42.5,75.0,44.8,72.7,50.6,70.4,53.0,70.4,55.3,70.4,65.7,70.4,72.7,72.7,68.1,79.7,62.3,82.0,55.3,85.5,53.0,84.4,48.3,82.0,44.8,75.0,50.6,72.7,53.0,72.7,59.9,72.7,72.7,72.7,59.9,79.7,55.3,79.7,53.0,79.7
Barbara_Boxer_50.jpg,27.2,35.0,24.9,43.9,22.7,54.0,22.7,62.9,24.9,72.9,29.4,83.0,33.9,89.7,43.9,94.1,55.1,99.7,67.3,97.5,77.4,93.0,84.1,90.8,90.8,83.0,96.4,74.0,100.8,67.3,103.1,57.3,105.3,46.1,31.6,28.3,36.1,28.3,41.7,28.3,46.1,28.3,50.6,30.5,69.6,36.1,74.0,36.1,79.6,36.1,86.3,36.1,90.8,40.6,60.7,42.8,58.4,49.5,55.1,57.3,55.1,61.8,50.6,64.0,52.8,66.2,55.1,66.2,60.7,66.2,62.9,66.2,39.4,37.2,41.7,37.2,46.1,37.2,50.6,40.6,46.1,40.6,41.7,39.4,69.6,45.0,74.0,42.8,79.6,45.0,84.1,45.0,79.6,47.3,74.0,45.0,43.9,75.2,48.4,72.9,52.8,72.9,55.1,72.9,58.4,72.9,65.1,76.3,69.6,76.3,65.1,80.7,60.7,80.7,55.1,80.7,50.6,80.7,48.4,78.5,43.9,75.2,52.8,76.3,55.1,76.3,60.7,76.3,67.3,76.3,60.7,76.3,55.1,76.3,52.8,76.3
Wesley_Clark_00.jpg,22.7,40.4,25.1,51.0,27.4,60.5,29.8,71.1,34.5,80.5,40.4,88.8,47.5,93.5,56.9,99.4,69.9,101.8,82.9,97.0,90.0,94.7,92.3,90.0,97.0,79.3,102.9,69.9,102.9,61.6,105.3,49.8,105.3,39.2,34.5,31.0,40.4,28.6,47.5,26.2,52.2,26.2,56.9,28.6,80.5,26.2,85.2,26.2,90.0,26.2,94.7,27.4,100.6,29.8,69.9,39.2,69.9,46.3,69.9,51.0,72.3,59.3,65.2,64.0,67.5,64.0,72.3,64.0,74.6,64.0,77.0,61.6,42.8,38.0,47.5,39.2,52.2,35.7,56.9,39.2,54.6,41.6,47.5,41.6,80.5,39.2,85.2,36.9,90.0,36.9,92.3,39.2,90.0,39.2,85.2,39.2,54.6,77.0,62.8,73.4,67.5,71.1,72.3,74.6,74.6,72.3,80.5,74.6,85.2,74.6,80.5,77.0,74.6,79.3,69.9,79.3,67.5,79.3,62.8,79.3,54.6,77.0,67.5,77.0,69.9,77.0,74.6,74.6,82.9,74.6,74.6,74.6,69.9,74.6,67.5,74.6
Elizabeth_Shue_41.jpg,26.1,35.0,22.7,46.1,22.7,55.1,22.7,64.0,22.7,75.2,26.1,84.1,28.3,89.7,31.6,95.2,42.8,104.2,57.3,104.2,68.5,101.9,77.4,98.6,88.6,93.0,94.1,81.9,97.5,74.0,103.1,65.1,105.3,54.0,31.6,27.2,33.9,23.8,37.2,23.8,42.8,23.8,46.1,27.2,68.5,30.5,71.8,30.5,79.6,32.8,85.2,36.1,91.9,39.4,54.0,41.7,48.4,47.3,46.1,52.8,46.1,58.4,39.4,60.7,42.8,64.0,46.1,64.0,51.7,64.0,54.0,64.0,33.9,35.0,37.2,35.0,42.8,38.3,46.1,41.7,39.4,41.7,37.2,38.3,65.1,43.9,71.8,45.0,77.4,47.3,79.6,47.3,74.0,50.6,71.8,47.3,33.9,69.6,37.2,69.6,39.4,69.6,46.1,69.6,48.4,69.6,57.3,76.3,62.9,78.5,54.0,81.9,48.4,81.9,42.8,80.7,37.2,78.5,33.9,75.2,33.9,69.6,39.4,72.9,46.1,72.9,48.4,75.2,62.9,78.5,48.4,75.2,42.8,75.2,39.4,75.2
Mary_Robinson_40.jpg,22.7,38.8,25.0,51.4,25.0,60.6,27.3,68.6,29.6,80.1,34.2,88.1,38.8,95.0,49.1,103.0,61.7,105.3,73.2,103.0,83.5,100.7,88.1,93.8,92.7,86.9,97.3,76.6,100.7,67.4,103.0,57.1,105.3,47.9,36.5,27.3,44.5,22.7,49.1,22.7,53.7,25.0,61.7,25.0,83.5,27.3,85.8,25.0,92.7,25.0,97.3,28.4,103.0,33.0,70.9,39.9,70.9,46.8,68.6,51.4,68.6,59.4,61.7,61.7,64.0,64.0,68.6,64.0,70.9,64.0,73.2,64.0,44.5,36.5,49.1,34.2,53.7,34.2,58.3,39.9,53.7,39.9,49.1,39.9,81.2,39.9,85.8,37.6,90.4,39.9,95.0,42.2,90.4,42.2,85.8,42.2,46.8,73.2,53.7,70.9,64.0,70.9,66.3,74.3,68.6,74.3,75.5,76.6,81.2,78.9,73.2,83.5,68.6,85.8,64.0,85.8,58.3,85.8,53.7,81.2,49.1,73.2,61.7,73.2,66.3,76.6,70.9,76.6,77.8,78.9,68.6,81.2,64.0,81.2,58.3,81.2
Leuris_Pupo_31.jpg,24.1,42.3,26.9,50.0,29.0,60.5,31.8,71.0,34.6,78.7,42.3,89.2,47.2,94.8,54.9,102.5,68.2,105.3,80.8,100.4,88.5,94.8,93.4,87.8,99.0,80.1,101.8,66.8,103.9,57.0,103.9,48.6,103.9,38.8,29.0,29.7,34.6,24.8,39.5,24.8,47.2,24.8,52.1,24.8,73.1,25.5,78.0,22.7,83.6,22.7,91.3,22.7,96.2,28.3,62.6,32.5,62.6,40.2,62.6,45.8,62.6,50.7,57.7,55.6,60.5,56.3,62.6,56.3,68.2,56.3,70.3,56.3,39.5,35.3,42.3,35.3,47.2,32.5,52.1,35.3,47.2,37.4,42.3,37.4,73.1,35.3,78.0,33.2,83.6,33.2,88.5,36.0,83.6,38.1,78.0,38.1,50.0,73.8,54.9,68.9,60.5,64.0,62.6,64.0,68.2,64.0,73.1,66.8,78.0,74.5,73.1,82.2,70.3,84.3,65.4,87.1,60.5,87.1,54.9,81.5,52.1,73.8,60.5,68.9,62.6,68.9,68.2,68.9,75.9,74.5,70.3,79.4,65.4,82.2,60.5,81.5
Takeo_Hiranuma_10.jpg,22.7,50.2,25.6,60.7,28.1,71.5,31.1,79.4,36.1,87.4,41.5,95.7,49.4,98.2,57.3,101.1,70.7,104.0,84.0,98.6,89.0,96.1,94.4,93.6,99.9,85.7,102.4,75.3,105.3,64.8,105.3,56.9,105.3,46.1,33.6,31.9,36.1,26.5,44.0,24.0,49.4,24.0,54.8,26.9,76.1,24.4,81.1,24.4,86.5,24.8,91.9,24.8,97.4,30.2,65.3,40.2,68.2,45.6,68.2,53.6,68.2,58.6,62.7,66.5,65.3,66.5,68.2,66.9,73.2,66.9,76.1,64.4,41.5,42.3,46.9,39.8,51.9,39.8,54.8,42.7,51.9,42.7,46.9,42.7,76.1,40.2,81.1,37.7,86.5,37.7,89.0,40.6,86.5,43.1,81.1,43.1,57.3,79.8,60.2,77.3,65.3,71.9,68.2,74.8,70.7,71.9,76.1,77.3,81.1,80.3,76.1,82.8,73.2,85.3,70.7,85.3,65.3,85.3,60.2,82.4,57.3,79.8,65.3,77.3,68.2,77.3,73.2,77.3,78.6,80.3,73.2,80.3,68.2,79.8,65.3,79.8
Robert_Altman_51.jpg,22.7,38.3,25.6,48.0,30.5,57.7,32.4,65.5,37.3,78.1,43.1,87.8,52.8,95.6,62.5,100.4,75.2,103.3,87.8,98.5,94.6,91.7,97.5,83.9,100.4,74.2,102.4,64.5,102.4,53.8,105.3,44.1,102.4,34.4,40.2,35.3,48.0,30.5,52.8,31.5,60.6,31.5,65.5,31.5,82.9,28.5,87.8,26.6,92.7,24.7,97.5,24.7,100.4,26.6,75.2,41.2,77.1,48.9,77.1,56.7,80.0,61.6,70.3,66.4,72.3,66.4,77.1,66.4,80.0,66.4,82.9,63.5,49.9,41.2,54.8,41.2,60.6,38.3,62.5,41.2,60.6,44.1,54.8,43.1,82.9,39.2,87.8,36.3,92.7,34.4,94.6,36.3,92.7,39.2,87.8,39.2,57.7,76.1,65.5,76.1,72.3,76.1,77.1,76.1,80.0,74.2,84.9,74.2,89.7,74.2,84.9,79.1,82.9,81.0,77.1,81.0,72.3,83.9,65.5,81.0,57.7,76.1,72.3,79.1,77.1,79.1,80.0,76.1,89.7,74.2,80.0,76.1,75.2,79.1,72.3,79.1
Paul_Otellini_21.jpg,22.7,45.0,22.7,56.2,26.1,65.1,28.3,74.0,31.6,85.2,33.9,94.1,39.4,99.7,42.8,103.1,57.3,105.3,68.5,100.8,79.6,97.5,91.9,91.9,97.5,84.1,99.7,75.2,103.1,66.2,103.1,55.1,105.3,43.9,22.7,33.9,26.1,28.3,31.6,28.3,33.9,24.9,39.4,28.3,59.5,26.1,65.1,26.1,71.8,22.7,79.6,26.1,85.2,29.4,48.4,37.2,48.4,46.1,48.4,51.7,48.4,57.3,42.8,62.9,46.1,62.9,48.4,65.1,54.0,62.9,57.3,62.9,31.6,42.8,31.6,39.4,37.2,37.2,42.8,39.4,37.2,42.8,33.9,42.8,62.9,37.2,68.5,35.0,71.8,35.0,77.4,37.2,74.0,40.6,68.5,40.6,39.4,77.4,39.4,74.0,46.1,71.8,48.4,71.8,54.0,71.8,59.5,74.0,68.5,74.0,62.9,79.6,57.3,83.0,51.7,85.2,46.1,85.2,42.8,83.0,39.4,77.4,46.1,77.4,51.7,77.4,54.0,77.4,68.5,74.0,54.0,79.6,51.7,79.6,46.1,79.6
Franz_Fischler_01.jpg,22.7,43.8,24.9,53.6,27.6,65.6,32.0,75.5,36.9,85.3,44.6,92.4,53.9,100.1,66.5,102.3,78.5,102.8,90.5,97.9,95.4,90.8,100.4,85.9,102.6,76.6,105.3,64.5,102.6,54.7,102.6,47.0,102.6,35.0,34.7,36.7,39.7,33.9,46.8,31.7,53.9,31.7,58.8,32.3,78.5,30.1,83.4,27.4,87.8,25.2,92.7,25.2,97.6,27.9,70.8,42.1,70.8,49.2,73.6,56.3,75.8,61.3,66.5,66.2,70.8,66.2,73.6,66.2,78.5,66.2,80.7,64.0,44.6,43.8,49.0,41.6,53.9,41.6,58.8,41.6,53.9,44.3,49.0,46.5,78.5,39.4,83.4,37.2,87.8,35.0,92.7,37.2,87.8,39.9,83.4,39.9,61.5,80.4,66.5,76.0,73.6,76.0,75.8,76.0,78.5,73.8,83.4,73.8,85.6,76.0,83.4,78.8,80.7,83.1,75.8,83.1,70.8,83.1,68.6,83.1,61.5,80.4,70.8,78.2,75.8,78.2,78.5,78.2,85.6,76.0,78.5,78.2,75.8,78.2,70.8,78.2
Warren_Buffett_01.jpg,22.7,39.1,24.4,51.1,26.2,61.4,29.6,68.3,31.3,78.6,36.5,87.2,45.1,92.4,52.0,97.5,64.0,102.7,77.8,99.3,84.6,94.1,89.8,90.7,95.0,82.1,100.1,71.7,100.1,61.4,103.6,54.5,105.3,44.2,34.8,28.7,41.6,25.3,46.8,25.3,55.4,27.0,60.6,28.7,79.5,27.0,84.6,27.0,89.8,27.0,95.0,28.7,100.1,32.2,69.2,39.1,69.2,44.2,69.2,51.1,69.2,56.3,62.3,61.4,64.0,61.4,69.2,64.9,72.6,61.4,74.3,61.4,45.1,39.1,46.8,35.6,52.0,35.6,57.1,39.1,55.4,39.1,46.8,39.1,79.5,39.1,84.6,39.1,89.8,39.1,93.2,42.5,88.1,42.5,82.9,42.5,55.4,73.5,60.6,71.7,64.0,70.0,69.2,71.7,72.6,71.7,74.3,75.2,79.5,76.9,74.3,80.3,72.6,82.1,67.4,82.1,62.3,82.1,60.6,78.6,55.4,73.5,64.0,75.2,67.4,75.2,72.6,75.2,77.8,76.9,69.2,76.9,67.4,76.9,64.0,76.9
GL_Peiris_10.jpg,22.7,57.1,24.7,66.9,30.6,76.8,34.5,82.7,40.4,92.5,46.3,98.4,52.2,100.4,58.1,102.3,73.8,104.3,85.6,96.4,93.5,92.5,99.4,86.6,105.3,76.8,105.3,66.9,105.3,57.1,103.3,47.3,99.4,37.5,26.6,41.4,30.6,37.5,34.5,35.5,40.4,35.5,46.3,33.5,64.0,27.6,67.9,25.7,73.8,23.7,81.7,23.7,85.6,25.7,56.1,39.4,56.1,45.3,58.1,53.2,58.1,57.1,56.1,65.0,58.1,65.0,62.0,65.0,66.0,63.0,67.9,63.0,34.5,47.3,40.4,45.3,42.4,45.3,46.3,45.3,44.3,47.3,40.4,47.3,67.9,37.5,71.9,35.5,75.8,35.5,81.7,35.5,75.8,37.5,71.9,39.4,54.2,78.7,56.1,74.8,62.0,70.9,64.0,70.9,66.0,68.9,73.8,72.8,81.7,74.8,75.8,78.7,71.9,80.7,66.0,84.6,64.0,84.6,58.1,84.6,54.2,78.7,62.0,76.8,66.0,74.8,67.9,74.8,77.8,74.8,67.9,76.8,66.0,78.7,62.0,78.7
